year,perwt,countyfip,edu-three-cat,county
2009,263,06037,Bachelor's degree,Los Angeles
2009,107,06073,Advanced degree,San Diego
2009,108,06073,Bachelor's degree,San Diego
2009,193,06037,,Los Angeles
2009,111,06067,High school or less,Sacramento
2009,102,06037,High school or less,Los Angeles
2009,121,06067,,Sacramento
2009,138,06067,,Sacramento
2009,63,06073,High school or less,San Diego
2009,57,06085,Bachelor's degree,Santa Clara
2009,92,06037,High school or less,Los Angeles
2009,107,06013,Bachelor's degree,Contra Costa
2009,244,06037,High school or less,Los Angeles
2009,64,06067,Bachelor's degree,Sacramento
2009,66,06067,Advanced degree,Sacramento
2009,199,06075,Bachelor's degree,San Francisco
2009,220,06075,Bachelor's degree,San Francisco
2009,103,06037,High school or less,Los Angeles
2009,137,06095,,Solano
2009,197,06071,High school or less,San Bernardino
2009,129,06059,High school or less,Orange
2009,231,06059,High school or less,Orange
2009,108,06071,,San Bernardino
2009,300,06059,High school or less,Orange
2009,90,06037,Advanced degree,Los Angeles
2009,171,06013,High school or less,Contra Costa
2009,221,06087,Bachelor's degree,Santa Cruz
2009,185,06087,Advanced degree,Santa Cruz
2009,433,06001,High school or less,Alameda
2009,124,06037,High school or less,Los Angeles
2009,232,06085,Bachelor's degree,Santa Clara
2009,221,06085,Advanced degree,Santa Clara
2009,209,06037,Advanced degree,Los Angeles
2009,188,06037,High school or less,Los Angeles
2009,67,06037,,Los Angeles
2009,92,06037,Bachelor's degree,Los Angeles
2009,167,06001,Bachelor's degree,Alameda
2009,98,06073,High school or less,San Diego
2009,169,06037,,Los Angeles
2009,113,06065,Bachelor's degree,Riverside
2009,61,06073,Advanced degree,San Diego
2009,52,06085,High school or less,Santa Clara
2009,58,06059,,Orange
2009,88,06085,Advanced degree,Santa Clara
2009,72,06085,Advanced degree,Santa Clara
2009,70,06037,Advanced degree,Los Angeles
2009,60,06037,Bachelor's degree,Los Angeles
2009,56,06067,Bachelor's degree,Sacramento
2009,38,06067,High school or less,Sacramento
2009,76,06037,Bachelor's degree,Los Angeles
2009,66,06071,High school or less,San Bernardino
2009,268,06037,,Los Angeles
2009,246,06037,,Los Angeles
2009,197,06037,,Los Angeles
2009,280,06073,,San Diego
2009,88,06037,Bachelor's degree,Los Angeles
2009,71,06085,High school or less,Santa Clara
2009,78,06085,High school or less,Santa Clara
2009,70,06037,Advanced degree,Los Angeles
2009,187,06083,Bachelor's degree,Santa Barbara
2009,89,06059,High school or less,Orange
2009,191,06001,High school or less,Alameda
2009,77,06025,High school or less,Imperial
2009,59,06037,Bachelor's degree,Los Angeles
2009,84,06037,High school or less,Los Angeles
2009,67,06071,Bachelor's degree,San Bernardino
2009,51,06107,High school or less,Tulare
2009,69,06073,High school or less,San Diego
2009,94,06073,Advanced degree,San Diego
2009,95,06073,Bachelor's degree,San Diego
2009,70,06073,Bachelor's degree,San Diego
2009,58,06037,Bachelor's degree,Los Angeles
2009,55,06073,Bachelor's degree,San Diego
2009,59,06073,Bachelor's degree,San Diego
2009,88,06037,High school or less,Los Angeles
2009,96,06037,,Los Angeles
2009,103,06037,Bachelor's degree,Los Angeles
2009,103,06085,Bachelor's degree,Santa Clara
2009,369,06001,Advanced degree,Alameda
2009,155,06037,High school or less,Los Angeles
2009,229,06037,High school or less,Los Angeles
2009,214,06037,High school or less,Los Angeles
2009,266,06037,Bachelor's degree,Los Angeles
2009,101,06037,High school or less,Los Angeles
2009,72,06039,Bachelor's degree,Madera
2009,72,06037,Advanced degree,Los Angeles
2009,201,06037,High school or less,Los Angeles
2009,277,06075,Bachelor's degree,San Francisco
2009,91,06059,Bachelor's degree,Orange
2009,74,06067,,Sacramento
2009,74,06039,,Madera
2009,275,06067,,Sacramento
2009,212,06111,High school or less,Ventura
2009,88,06085,Bachelor's degree,Santa Clara
2009,185,06037,,Los Angeles
2009,182,06037,High school or less,Los Angeles
2009,69,06073,,San Diego
2009,88,06037,High school or less,Los Angeles
2009,66,06037,Bachelor's degree,Los Angeles
2009,67,06037,High school or less,Los Angeles
2009,86,06013,Advanced degree,Contra Costa
2009,98,06013,Advanced degree,Contra Costa
2009,324,06065,High school or less,Riverside
2009,62,06037,High school or less,Los Angeles
2009,67,06073,Bachelor's degree,San Diego
2009,255,06059,High school or less,Orange
2009,53,06059,,Orange
2009,272,06085,Bachelor's degree,Santa Clara
2009,258,06085,Advanced degree,Santa Clara
2009,130,06073,Bachelor's degree,San Diego
2009,95,06075,Advanced degree,San Francisco
2009,129,06037,High school or less,Los Angeles
2009,153,06085,Bachelor's degree,Santa Clara
2009,92,06001,Advanced degree,Alameda
2009,94,06001,Advanced degree,Alameda
2009,153,06001,Advanced degree,Alameda
2009,99,06037,Bachelor's degree,Los Angeles
2009,71,06059,Bachelor's degree,Orange
2009,97,06037,Advanced degree,Los Angeles
2009,92,06037,,Los Angeles
2009,451,06041,High school or less,Marin
2009,55,06037,Advanced degree,Los Angeles
2009,58,06037,High school or less,Los Angeles
2009,71,06037,Bachelor's degree,Los Angeles
2009,252,06097,High school or less,Sonoma
2009,84,06073,Advanced degree,San Diego
2009,83,06059,High school or less,Orange
2009,55,06037,Bachelor's degree,Los Angeles
2009,102,06085,Bachelor's degree,Santa Clara
2009,108,06037,High school or less,Los Angeles
2009,191,06037,High school or less,Los Angeles
2009,178,06037,High school or less,Los Angeles
2009,72,06097,Bachelor's degree,Sonoma
2009,203,06001,High school or less,Alameda
2009,50,06071,High school or less,San Bernardino
2009,155,06037,High school or less,Los Angeles
2009,208,06037,High school or less,Los Angeles
2009,189,06001,Advanced degree,Alameda
2009,202,06001,Bachelor's degree,Alameda
2009,227,06037,High school or less,Los Angeles
2009,45,06000,High school or less,
2009,52,06000,High school or less,
2009,80,06077,,San Joaquin
2009,110,06013,High school or less,Contra Costa
2009,94,06013,High school or less,Contra Costa
2009,161,06037,Advanced degree,Los Angeles
2009,47,06025,High school or less,Imperial
2009,57,06077,High school or less,San Joaquin
2009,93,06065,High school or less,Riverside
2009,73,06059,Advanced degree,Orange
2009,128,06037,High school or less,Los Angeles
2009,66,06000,High school or less,
2009,45,06000,High school or less,
2009,60,06037,High school or less,Los Angeles
2009,84,06037,,Los Angeles
2009,85,06083,High school or less,Santa Barbara
